59989.35007,15.5,0.234478,4.72E-02,4.86E-02,1,AMI,-
59992.41875,89.7,0.153,0.02,0.025181144,1,NOEMA,-
59992.41875,105.2,0.085,0.022,0.023584953,1,NOEMA,-
59995.24781,15.5,0.277387,4.24E-02,4.46E-02,1,AMI,-
59999.30199,15.5,0.294803,5.27E-02,5.47E-02,1,AMI,-
60000.9,0.8875,0.593,0.046,0.075049917,1,ASKAP,139.3465394
60004.23639,15.5,0.211737,4.71E-02,4.83E-02,1,AMI,-
60005.20487,97.5,0.163,0.022,0.022,1,ALMA,143.65
60008.30788,15.5,0.405872,2.92E-02,3.56E-02,1,AMI,-
60009.20958,15.5,0.335058,4.39E-02,4.70E-02,1,AMI,-
60011.08333,0.402,0.641,0.109,0.109,1,uGMRT,-
60014.02083,0.745,0.39,0.095,0.095,1,uGMRT,-
60015.16667,1.27,0.522,0.04,0.04,1,uGMRT,-
60016.56635,5,0,0.45,0.45,0,ATA,-
60019.4366,5.5,0.316,0.089,0.094443422,1,ATCA,157.8831394
60019.4366,9,0.417,0.019,0.045824557,1,ATCA,157.8831394
60020.30208,89.758,0.135,0.025,0.028412145,1,NOEMA,158.7486133
60020.30208,105.244,0.135,0.032,0.03473111,1,NOEMA,158.7486133
60021.29524,15.5,0.420285,6.71E-02,7.03E-02,1,AMI,-
60024.24826,15.5,0.345636,4.02E-02,4.38E-02,1,AMI,-
60024.46594,5,0.393,0.028,0.04825443,1,ATA,-
60029.16814,15.5,0,1.65E-01,1.65E-01,0,AMI,-
60030.456,5,0.503,0.048,0.06952762,1,ATA,-
60032.14678,15.5,0.429276,3.33E-02,3.96E-02,1,AMI,-
60045.33727,97.5,0.104,0.023,0.023,1,ALMA,183.78
60056.19077,15.5,0.33,0.031,0.035117659,1,AMI,194.6372979
60058.35013,15.5,0.288,0.035,0.037846532,1,AMI,196.7966579
60058.77083,5,0.26,0.021,0.024698178,1,e-MERLIN,197.2173579
60059.13889,89.7,0.08,0.028,0.02912044,1,NOEMA,-
60059.13889,105.2,0.115,0.033,0.034946388,1,NOEMA,-
60059.17426,15.5,0.332,0.03,0.03428644,1,AMI,197.6207879
60063.1668,15.5,0.28,0.032,0.034928498,1,AMI,201.6133279
60066.553,15.2,0.33,0.1,0.1,1,VLBA,205
60066.55346,15,0.33,0.1,0.1,1,EVN,205
60069.3374,15.5,0.192,0.064,0.064715995,0,AMI,207.7839279
60070.25746,15.5,0,0.049,0.049,concat,AMI,-
60071.17751,15.5,0.123,0.041,0.041458684,0,AMI,209.6240379
60079.14044,15.5,0.123,0.041,0.041458684,0,AMI,217.5869679
60083.10042,15.5,0.147,0.049,0.049548184,0,AMI,221.5469479
60083.11497,15.5,0.186,0.009,0.012941793,concat_det,AMI,221.5614979
60087.10405,15.5,0.171,0.057,0.057637683,0,AMI,225.5505779
60091.18662,15.5,0.09,0.032,0.032314857,0,AMI,229.6331574
60095.61771,5.5,0.263,0.08,0.081073562,1,ATCA,-
60095.74167,9,0.188,0.003,0.009867117,1,ATCA,234.1881667
60105.07187,15.5,0,0.038,0.038,concat,AMI,-
60118.95711,15.5,0,0.056,0.056,0,AMI,257.403647
60122.5,5,0.16,0.01,0.01,1,EVN,261
60123.553,15.2,0.27,0.1,0.1,1,VLBA,262
60160.95462,15.5,0.233,0.031,0.033116801,1,AMI,-
60167.92388,15.5,0,0.185,0.185,0,AMI,-
60174.89118,15.5,0,0.052,0.052,concat,AMI,-
60174.93315,15.5,0,0.241,0.241,0,AMI,-
60181.8165,15.5,0,0.079,0.079,0,AMI,-
60336.94413,5.5,0.15,0.08,0.040697051,1,ATCA,-
60336.94413,9,0.102,0.015,0.02064001,1,ATCA,-
60658.47724190,3.06,0,0.011,0.011,0,MeerKAT,-
60658.41431944,1.28,0,0.015,0.015,0,MeerKAT,-
60610.10891088,5.5,0.049,0.013,0.0132,1,ATCA,-
60610.10891088,9.0,0.037,0.005,0.0053,1,ATCA,-
